order_date,category,cat_revenue,unique_buyers,whale_interactions,newbie_interactions,loyal_interactions
2015-07-24,Casual,76988.86,6,0,6,0
2015-07-24,GenZ,177101.36000000002,23,0,23,0
2015-07-24,Outdoor,417931.42,41,0,57,0
2015-07-24,Streetwear,4143188.09,113,0,115,0
2015-07-25,Casual,97526.52,4,0,4,0
2015-07-25,GenZ,135552.7,11,0,11,0
2015-07-25,Outdoor,412805.05,41,0,51,0
2015-07-25,Streetwear,4223953.19,119,0,119,0
2015-07-26,Casual,15664.69,2,0,2,0
2015-07-26,GenZ,99800.70999999999,9,0,9,0
2015-07-26,Outdoor,404975.32,44,0,59,0
2015-07-26,Streetwear,4803556.02,136,0,137,0
2015-07-27,Casual,116417.98000000001,5,0,5,0
2015-07-27,GenZ,88979.84,15,0,15,0
2015-07-27,Outdoor,632689.03,47,0,63,0
2015-07-27,Streetwear,4765289.94,141,0,144,0
2015-07-28,Casual,118708.63,7,0,7,0
2015-07-28,GenZ,135705.53,18,0,18,0
2015-07-28,Outdoor,864104.53,69,0,91,0
2015-07-28,Streetwear,5708132.86,185,0,187,0
2015-07-29,Casual,190859.89,13,0,13,0
2015-07-29,GenZ,199324.43,24,0,24,0
2015-07-29,Outdoor,931978.78,87,0,122,0
2015-07-29,Streetwear,8148822.14,242,0,245,0
2015-07-30,Casual,458215.72,21,0,21,0
2015-07-30,GenZ,275450.56,29,0,29,0
2015-07-30,Outdoor,1491485.93,123,0,165,0
2015-07-30,Streetwear,8071624.46,299,0,304,0
2015-07-31,Casual,185346.15,13,0,13,0
2015-07-31,GenZ,238704.71,35,0,36,0
2015-07-31,Outdoor,1372746.23,113,0,146,0
2015-07-31,Streetwear,6430515.61,259,0,262,0
2015-08-01,Casual,155655.39,10,0,10,0
2015-08-01,GenZ,155842.19999999998,20,0,20,0
2015-08-01,Outdoor,1519793.25,116,0,160,0
2015-08-01,Streetwear,6138108.32,255,0,258,0
2015-08-02,Casual,243626.51,12,0,12,0
2015-08-02,GenZ,256265.44,26,0,26,0
2015-08-02,Outdoor,843154.77,82,0,108,0
2015-08-02,Streetwear,4465736.07,241,0,241,0
2015-08-03,Casual,140445.41999999998,10,0,10,0
2015-08-03,GenZ,234535.23,25,0,25,0
2015-08-03,Outdoor,870711.41,64,0,82,0
2015-08-03,Streetwear,3474883.9,201,0,202,0
2015-08-04,Casual,31912.75,2,0,2,0
2015-08-04,GenZ,80040.61,16,0,17,0
2015-08-04,Outdoor,501370.26,46,0,57,0
2015-08-04,Streetwear,2044793.72,119,0,119,0
2015-08-05,Casual,90572.34,6,0,6,0
2015-08-05,GenZ,54727.13,5,0,5,0
2015-08-05,Outdoor,694771.29,48,0,69,0
2015-08-05,Streetwear,2138102.36,120,0,122,0
2015-08-06,Casual,48333.24,2,0,2,0
2015-08-06,GenZ,90436.76,10,0,10,0
2015-08-06,Outdoor,431995.12,33,0,42,0
2015-08-06,Streetwear,1987942.06,102,0,103,0
2015-08-07,Casual,103794.5,4,0,4,0
2015-08-07,GenZ,100207.37,9,0,9,0
2015-08-07,Outdoor,397064.79,27,0,37,0
2015-08-07,Streetwear,1380042.3800000001,73,0,73,0
2015-08-08,Casual,136071.94999999998,6,0,6,0
2015-08-08,GenZ,45348.149999999994,8,0,8,0
2015-08-08,Outdoor,347093.14,28,0,39,0
2015-08-08,Streetwear,1181049.9,64,0,65,0
2015-08-09,Casual,99745.84,5,0,5,0
2015-08-09,GenZ,3544.6800000000003,2,0,2,0
2015-08-09,Outdoor,401354.64,30,0,39,0
2015-08-09,Streetwear,1618043.86,86,0,86,0
2015-08-10,Casual,84333.01999999999,3,0,3,0
2015-08-10,GenZ,83819.29,6,0,6,0
2015-08-10,Outdoor,527988.8099999999,37,0,50,0
2015-08-10,Streetwear,1645576.49,96,0,96,0
2015-08-11,Casual,5131.36,1,0,1,0
2015-08-11,GenZ,103640.8,11,0,11,0
2015-08-11,Outdoor,556115.72,45,0,57,0
2015-08-11,Streetwear,1769331.4,107,0,107,0
2015-08-12,Casual,236640.84,14,0,15,0
2015-08-12,GenZ,145271.78,17,0,17,0
2015-08-12,Outdoor,668661.66,65,0,85,0
2015-08-12,Streetwear,2504899.67,165,0,165,0
2015-08-13,Casual,42063.16,2,0,2,0
2015-08-13,GenZ,132443.9,13,0,13,0
2015-08-13,Outdoor,820995.0,62,0,82,0
2015-08-13,Streetwear,1925636.73,113,0,113,0
2015-08-14,Casual,102550.97,5,0,5,0
2015-08-14,GenZ,82069.90000000001,8,0,8,0
2015-08-14,Outdoor,590555.99,43,0,53,0
2015-08-14,Streetwear,2066986.65,104,0,105,0
2015-08-15,Casual,188793.91999999998,9,0,9,0
2015-08-15,GenZ,53736.7,9,0,9,0
2015-08-15,Outdoor,531006.69,41,0,54,0
2015-08-15,Streetwear,1881539.77,109,0,110,0
2015-08-16,Casual,31515.66,3,0,3,0
2015-08-16,GenZ,230905.66,18,0,18,0
2015-08-16,Outdoor,603582.96,44,0,54,0
2015-08-16,Streetwear,1985593.01,122,0,123,0
2015-08-17,Casual,173559.15,9,0,9,0
2015-08-17,GenZ,208826.54,18,0,18,0
2015-08-17,Outdoor,719882.02,49,0,66,0
2015-08-17,Streetwear,1702641.32,100,0,100,0
2015-08-18,Casual,141881.52,8,0,8,0
2015-08-18,GenZ,111440.25,13,0,13,0
2015-08-18,Outdoor,936055.9400000001,67,0,87,0
2015-08-18,Streetwear,2607992.15,144,0,146,0
2015-08-19,Casual,171983.94999999998,7,0,7,0
2015-08-19,GenZ,204420.72,23,0,23,0
2015-08-19,Outdoor,1001405.5599999999,82,0,104,0
2015-08-19,Streetwear,2618695.84,159,0,161,0
2015-08-20,Casual,88230.07,3,0,3,0
2015-08-20,GenZ,155656.47,18,0,18,0
2015-08-20,Outdoor,640756.08,60,0,76,0
2015-08-20,Streetwear,2658006.52,149,0,151,0
2015-08-21,Casual,37323.08,3,0,3,0
2015-08-21,GenZ,180045.61000000002,13,0,13,0
2015-08-21,Outdoor,575908.6,50,0,65,0
2015-08-21,Streetwear,2033417.1400000001,105,0,106,0
2015-08-22,Casual,65710.58,6,0,6,0
2015-08-22,GenZ,88502.0,10,0,10,0
2015-08-22,Outdoor,480715.12,37,0,53,0
2015-08-22,Streetwear,1695206.7,97,0,98,0
2015-08-23,Casual,68090.59,4,0,4,0
2015-08-23,GenZ,128048.62,15,0,15,0
2015-08-23,Outdoor,607508.49,58,0,78,0
2015-08-23,Streetwear,2177232.31,125,0,125,0
2015-08-24,Casual,64378.88,4,0,4,0
2015-08-24,GenZ,159204.75,16,0,16,0
2015-08-24,Outdoor,443975.59,45,0,56,0
2015-08-24,Streetwear,2238303.5,132,0,133,0
2015-08-25,Casual,82339.1,4,0,4,0
2015-08-25,GenZ,117674.64,16,0,17,0
2015-08-25,Outdoor,856161.25,65,0,90,0
2015-08-25,Streetwear,2414241.26,142,0,143,0
2015-08-26,Casual,257888.9,11,0,11,0
2015-08-26,GenZ,137462.47,16,0,16,0
2015-08-26,Outdoor,744442.42,69,0,87,0
2015-08-26,Streetwear,2887370.3,172,0,174,0
2015-08-27,Casual,102098.79999999999,2,0,2,0
2015-08-27,GenZ,128908.73000000001,16,0,16,0
2015-08-27,Outdoor,807888.17,73,0,94,0
2015-08-27,Streetwear,2525156.59,150,0,153,0
2015-08-28,Casual,256068.57,17,0,18,0
2015-08-28,GenZ,453292.15,50,0,50,0
2015-08-28,Outdoor,2216261.33,187,0,252,0
2015-08-28,Streetwear,5581328.67,343,0,363,0
2015-08-29,Casual,431488.84,20,0,21,0
2015-08-29,GenZ,471341.46,44,0,44,0
2015-08-29,Outdoor,1722562.21,176,0,239,0
2015-08-29,Streetwear,5169046.93,309,0,315,0
2015-08-30,Casual,265770.47000000003,16,0,16,0
2015-08-30,GenZ,349001.0,43,0,43,0
2015-08-30,Outdoor,1966535.5,171,0,222,0
2015-08-30,Streetwear,4762755.72,289,0,294,0
2015-08-31,Casual,280544.69,15,0,15,0
2015-08-31,GenZ,398780.95,43,0,43,0
2015-08-31,Outdoor,1887248.07,156,0,219,0
2015-08-31,Streetwear,5287817.52,295,0,306,0
2015-09-01,Casual,236226.16999999998,15,0,15,0
2015-09-01,GenZ,402008.07,49,0,49,0
2015-09-01,Outdoor,1696700.02,146,0,197,0
2015-09-01,Streetwear,4425878.59,237,0,249,0
2015-09-02,Casual,32146.71,3,0,3,0
2015-09-02,GenZ,179970.41999999998,13,0,13,0
2015-09-02,Outdoor,307393.13,22,0,29,0
2015-09-02,Streetwear,1680788.0,60,0,60,0
2015-09-03,Casual,36312.340000000004,4,0,4,0
2015-09-03,GenZ,117198.55,16,0,16,0
2015-09-03,Outdoor,298060.48,24,0,30,0
2015-09-03,Streetwear,2375692.17,81,0,82,0
2015-09-04,Casual,131419.16,6,0,6,0
2015-09-04,GenZ,92131.0,13,0,13,0
2015-09-04,Outdoor,299061.19,22,0,26,0
2015-09-04,Streetwear,2652210.58,84,0,86,0
2015-09-05,Casual,47856.450000000004,4,0,4,0
2015-09-05,GenZ,223123.34,23,0,23,0
2015-09-05,Outdoor,478968.79,36,0,47,0
2015-09-05,Streetwear,3310159.46,115,0,117,0
2015-09-06,Casual,162809.15,9,0,10,0
2015-09-06,GenZ,150001.38999999998,27,0,27,0
2015-09-06,Outdoor,519099.66000000003,31,0,40,0
2015-09-06,Streetwear,4974166.79,162,0,164,0
2015-09-07,Casual,157526.63,10,0,10,0
2015-09-07,GenZ,315874.19,33,0,33,0
2015-09-07,Outdoor,520223.32,47,0,55,0
2015-09-07,Streetwear,4434130.44,148,0,149,0
2015-09-08,Casual,155080.78,9,0,9,0
2015-09-08,GenZ,172417.55000000002,19,0,19,0
2015-09-08,Outdoor,283003.27999999997,30,0,40,0
2015-09-08,Streetwear,3669539.1,119,0,120,0
2015-09-09,Casual,80251.12,6,0,6,0
2015-09-09,GenZ,196226.7,20,0,20,0
2015-09-09,Outdoor,505270.04,45,0,57,0
2015-09-09,Streetwear,2865556.04,107,0,108,0
2015-09-10,Casual,272418.01,14,0,15,0
2015-09-10,GenZ,143095.63999999998,19,0,19,0
2015-09-10,Outdoor,386341.12,41,0,54,0
2015-09-10,Streetwear,2919586.81,101,0,102,0
2015-09-11,Casual,87080.77,9,0,9,0
2015-09-11,GenZ,192520.97999999998,24,0,24,0
2015-09-11,Outdoor,667130.96,50,0,68,0
2015-09-11,Streetwear,4494170.84,145,0,146,0
2015-09-12,Casual,163264.45,10,0,10,0
2015-09-12,GenZ,256477.91,32,0,32,0
2015-09-12,Outdoor,770983.52,63,0,78,0
2015-09-12,Streetwear,3760014.16,133,0,136,0
2015-09-13,Casual,77206.76,5,0,5,0
2015-09-13,GenZ,209389.34,25,0,25,0
2015-09-13,Outdoor,903742.83,66,0,85,0
2015-09-13,Streetwear,4873511.82,161,0,162,0
2015-09-14,Casual,249089.82,17,0,17,0
2015-09-14,GenZ,163007.46,17,0,17,0
2015-09-14,Outdoor,801527.73,54,0,80,0
2015-09-14,Streetwear,4738002.1,156,0,158,0
2015-09-15,Casual,157491.47999999998,8,0,8,0
2015-09-15,GenZ,109062.02,19,0,19,0
2015-09-15,Outdoor,656411.73,55,0,76,0
2015-09-15,Streetwear,3366989.94,109,0,110,0
2015-09-16,Casual,190962.56,8,0,8,0
2015-09-16,GenZ,228590.83,29,0,29,0
2015-09-16,Outdoor,679906.79,50,0,69,0
2015-09-16,Streetwear,3478638.2,120,0,122,0
2015-09-17,Casual,33620.45,4,0,4,0
2015-09-17,GenZ,146565.06,19,0,19,0
2015-09-17,Outdoor,658278.53,55,0,66,0
2015-09-17,Streetwear,3483578.71,118,0,119,0
2015-09-18,Casual,208407.19999999998,10,0,10,0
2015-09-18,GenZ,165256.76,19,0,19,0
2015-09-18,Outdoor,737147.16,60,0,76,0
2015-09-18,Streetwear,3516019.27,120,0,121,0
2015-09-19,Casual,136541.69,9,0,9,0
2015-09-19,GenZ,224121.93,23,0,23,0
2015-09-19,Outdoor,821560.23,76,0,99,0
2015-09-19,Streetwear,3684149.56,123,0,124,0
2015-09-20,Casual,173843.69,13,0,14,0
2015-09-20,GenZ,185044.01,21,0,21,0
2015-09-20,Outdoor,879166.74,79,0,99,0
2015-09-20,Streetwear,4732320.75,160,0,160,0
2015-09-21,Casual,74357.01000000001,5,0,5,0
2015-09-21,GenZ,126188.05,18,0,18,0
2015-09-21,Outdoor,800258.19,75,0,92,0
2015-09-21,Streetwear,4428746.71,130,0,133,0
2015-09-22,Casual,159468.14,8,0,9,0
2015-09-22,GenZ,159442.42,17,0,17,0
2015-09-22,Outdoor,544123.26,50,0,63,0
2015-09-22,Streetwear,3126379.83,109,0,109,0
2015-09-23,Casual,51167.94,4,0,4,0
2015-09-23,GenZ,193713.14,17,0,17,0
2015-09-23,Outdoor,653003.62,60,0,81,0
2015-09-23,Streetwear,3594311.04,114,0,115,0
2015-09-24,Casual,128568.13,8,0,8,0
2015-09-24,GenZ,136148.97999999998,16,0,16,0
2015-09-24,Outdoor,771606.6,67,0,89,0
2015-09-24,Streetwear,3953859.78,123,0,123,0
2015-09-25,Casual,66028.17,5,0,5,0
2015-09-25,GenZ,192945.97,23,0,23,0
2015-09-25,Outdoor,824416.52,73,0,98,0
2015-09-25,Streetwear,4372559.18,144,0,145,0
2015-09-26,Casual,208030.31,12,0,12,0
2015-09-26,GenZ,213429.88,22,0,22,0
2015-09-26,Outdoor,1090599.45,99,0,133,0
2015-09-26,Streetwear,5110028.22,177,0,180,0
2015-09-27,Casual,227119.35,14,0,14,0
2015-09-27,GenZ,308152.52,49,0,49,0
2015-09-27,Outdoor,1773539.8,148,0,188,0
2015-09-27,Streetwear,7218518.01,261,0,266,0
2015-09-28,Casual,287359.28,20,0,20,0
2015-09-28,GenZ,247953.96,24,0,24,0
2015-09-28,Outdoor,1594095.7,125,0,166,0
2015-09-28,Streetwear,6032263.86,208,0,214,0
2015-09-29,Casual,314152.19,16,0,16,0
2015-09-29,GenZ,265821.55,31,0,31,0
2015-09-29,Outdoor,1511765.01,130,0,166,0
2015-09-29,Streetwear,5058241.67,167,0,170,0
2015-09-30,Casual,292036.0,20,0,20,0
2015-09-30,GenZ,115172.35,14,0,14,0
2015-09-30,Outdoor,1218612.96,99,0,134,0
2015-09-30,Streetwear,4619772.9,150,0,154,0
2015-10-01,Casual,83943.56,8,0,8,0
2015-10-01,GenZ,243293.28,22,0,22,0
2015-10-01,Outdoor,1210101.03,85,0,110,0
2015-10-01,Streetwear,3790868.9,114,0,115,0
2015-10-02,GenZ,22392.23,4,0,4,0
2015-10-02,Outdoor,377037.64,37,0,42,0
2015-10-02,Streetwear,1772109.69,51,0,51,0
2015-10-03,Casual,92390.28,3,0,3,0
2015-10-03,GenZ,73278.68,8,0,8,0
2015-10-03,Outdoor,630708.62,37,0,52,0
2015-10-03,Streetwear,3275371.3,76,0,79,0
2015-10-04,Casual,134801.16,6,0,6,0
2015-10-04,GenZ,86896.73000000001,9,0,9,0
2015-10-04,Outdoor,737435.89,55,0,76,0
2015-10-04,Streetwear,2533233.95,72,0,72,0
2015-10-05,Casual,56067.880000000005,4,0,4,0
2015-10-05,GenZ,98800.33,9,0,9,0
2015-10-05,Outdoor,672817.36,57,0,76,0
2015-10-05,Streetwear,3679856.33,110,0,112,0
2015-10-06,Casual,74730.12,4,0,4,0
2015-10-06,GenZ,71105.54000000001,7,0,7,0
2015-10-06,Outdoor,724062.81,46,0,66,0
2015-10-06,Streetwear,3319100.07,96,0,96,0
2015-10-07,Casual,24999.84,2,0,2,0
2015-10-07,GenZ,111197.09999999999,12,0,12,0
2015-10-07,Outdoor,441942.81,41,0,52,0
2015-10-07,Streetwear,2848353.68,73,0,75,0
2015-10-08,Casual,92411.24,4,0,4,0
2015-10-08,GenZ,74137.95,8,0,8,0
2015-10-08,Outdoor,538309.91,37,0,51,0
2015-10-08,Streetwear,2529090.08,68,0,68,0
2015-10-09,Casual,109737.66,6,0,6,0
2015-10-09,GenZ,40872.1,7,0,7,0
2015-10-09,Outdoor,653014.58,38,0,50,0
2015-10-09,Streetwear,2464375.4,73,0,74,0
2015-10-10,Casual,18503.399999999998,1,0,1,0
2015-10-10,GenZ,50934.97,6,0,6,0
2015-10-10,Outdoor,572333.5,44,0,55,0
2015-10-10,Streetwear,2736330.92,72,0,73,0
2015-10-11,Casual,74573.57,4,0,4,0
2015-10-11,GenZ,19866.59,5,0,5,0
2015-10-11,Outdoor,464151.44,35,0,44,0
2015-10-11,Streetwear,2727894.74,84,0,85,0
2015-10-12,Casual,67427.37,4,0,4,0
2015-10-12,GenZ,54409.63,8,0,8,0
2015-10-12,Outdoor,711595.98,52,0,67,0
2015-10-12,Streetwear,4123091.39,100,0,101,0
2015-10-13,Casual,80164.66,5,0,5,0
2015-10-13,GenZ,124521.76000000001,12,0,12,0
2015-10-13,Outdoor,870713.29,65,0,80,0
2015-10-13,Streetwear,4423591.46,125,0,126,0
2015-10-14,Casual,75714.66,4,0,4,0
2015-10-14,GenZ,49151.82,5,0,5,0
2015-10-14,Outdoor,602792.36,37,0,47,0
2015-10-14,Streetwear,2683696.43,72,0,72,0
2015-10-15,Casual,75611.47,5,0,5,0
2015-10-15,GenZ,74760.33,10,0,10,0
2015-10-15,Outdoor,818962.39,60,0,79,0
2015-10-15,Streetwear,2799574.52,82,0,82,0
2015-10-16,Casual,53880.45,3,0,3,0
2015-10-16,GenZ,146895.24,15,0,15,0
2015-10-16,Outdoor,807400.6,55,0,75,0
2015-10-16,Streetwear,2813364.07,83,0,84,0
2015-10-17,Casual,44366.590000000004,2,0,2,0
2015-10-17,GenZ,125267.75,12,0,12,0
2015-10-17,Outdoor,917730.24,70,0,89,0
2015-10-17,Streetwear,2574657.3,72,0,72,0
2015-10-18,Casual,83446.98000000001,5,0,5,0
2015-10-18,GenZ,104365.84,14,0,14,0
2015-10-18,Outdoor,868740.65,51,0,66,0
2015-10-18,Streetwear,3178815.6,94,0,94,0
2015-10-19,Casual,206972.43,15,0,15,0
2015-10-19,GenZ,163277.55,15,0,15,0
2015-10-19,Outdoor,1029910.28,80,0,100,0
2015-10-19,Streetwear,4750425.81,124,0,124,0
2015-10-20,Casual,180289.71000000002,8,0,8,0
2015-10-20,GenZ,89840.08,12,0,12,0
2015-10-20,Outdoor,991638.05,73,0,102,0
2015-10-20,Streetwear,3889487.06,117,0,118,0
2015-10-21,Casual,28573.16,2,0,2,0
2015-10-21,GenZ,82717.15,10,0,10,0
2015-10-21,Outdoor,556322.83,42,0,51,0
2015-10-21,Streetwear,3193515.62,94,0,94,0
2015-10-22,Casual,35988.9,3,0,3,0
2015-10-22,GenZ,65856.82,6,0,6,0
2015-10-22,Outdoor,899709.74,59,0,74,0
2015-10-22,Streetwear,2501507.12,71,0,72,0
2015-10-23,Casual,87929.79,4,0,4,0
2015-10-23,GenZ,136222.21,10,0,10,0
2015-10-23,Outdoor,715234.34,53,0,71,0
2015-10-23,Streetwear,3280666.82,84,0,85,0
2015-10-24,Casual,137155.93,7,0,7,0
2015-10-24,GenZ,26593.76,3,0,3,0
2015-10-24,Outdoor,942803.4400000001,56,0,75,0
2015-10-24,Streetwear,2729741.31,85,0,86,0
2015-10-25,Casual,159455.48,6,0,6,0
2015-10-25,GenZ,45470.44,8,0,8,0
2015-10-25,Outdoor,1103157.11,77,0,100,0
2015-10-25,Streetwear,3063652.15,84,0,84,0
2015-10-26,Casual,147324.46,10,0,10,0
2015-10-26,GenZ,140968.62,10,0,10,0
2015-10-26,Outdoor,1208561.55,99,0,136,0
2015-10-26,Streetwear,4173552.91,127,0,130,0
2015-10-27,Casual,191701.0,9,0,9,0
2015-10-27,GenZ,107436.34,8,0,8,0
2015-10-27,Outdoor,1274125.71,91,0,113,0
2015-10-27,Streetwear,3654083.96,99,0,100,0
2015-10-28,Casual,59238.33,4,0,4,0
2015-10-28,GenZ,240228.54,26,0,26,0
2015-10-28,Outdoor,1909446.61,141,0,184,0
2015-10-28,Streetwear,4821064.47,155,0,158,0
2015-10-29,Casual,229950.85,11,0,11,0
2015-10-29,GenZ,143366.19,13,0,13,0
2015-10-29,Outdoor,1786052.34,122,0,160,0
2015-10-29,Streetwear,5260823.16,141,0,143,0
2015-10-30,Casual,254426.52,13,0,13,0
2015-10-30,GenZ,127704.31999999999,12,0,12,0
2015-10-30,Outdoor,1470475.27,104,0,137,0
2015-10-30,Streetwear,5394243.52,138,0,139,0
2015-10-31,Casual,113263.03,6,0,6,0
2015-10-31,GenZ,153515.16999999998,16,0,16,0
2015-10-31,Outdoor,1080678.35,84,0,109,0
2015-10-31,Streetwear,4486487.4399999995,119,0,120,0
2015-11-01,Casual,179684.57,9,0,10,0
2015-11-01,GenZ,166032.88,15,0,15,0
2015-11-01,Outdoor,1409091.2,99,0,144,0
2015-11-01,Streetwear,4039262.83,117,0,120,0
2015-11-02,Casual,100951.43,2,0,2,0
2015-11-02,GenZ,30596.62,3,0,3,0
2015-11-02,Outdoor,370741.92,26,0,33,0
2015-11-02,Streetwear,2268007.69,60,0,61,0
2015-11-03,Casual,3310.06,1,0,1,0
2015-11-03,GenZ,57418.659999999996,5,0,5,0
2015-11-03,Outdoor,274932.61,25,0,31,0
2015-11-03,Streetwear,1759575.97,50,0,50,0
2015-11-04,Casual,53747.68,2,0,2,0
2015-11-04,GenZ,43102.590000000004,7,0,7,0
2015-11-04,Outdoor,464529.26,31,0,41,0
2015-11-04,Streetwear,2097032.63,56,0,57,0
2015-11-05,Casual,122523.61,6,0,6,0
2015-11-05,GenZ,57697.880000000005,5,0,5,0
2015-11-05,Outdoor,598642.78,40,0,55,0
2015-11-05,Streetwear,1771503.51,48,0,48,0
2015-11-06,Casual,47125.7,3,0,3,0
2015-11-06,GenZ,52289.21,5,0,5,0
2015-11-06,Outdoor,473547.5,41,0,50,0
2015-11-06,Streetwear,2540796.99,62,0,63,0
2015-11-07,Casual,49566.33,2,0,2,0
2015-11-07,GenZ,82382.21,7,0,7,0
2015-11-07,Outdoor,580405.99,47,0,65,0
2015-11-07,Streetwear,1810878.99,57,0,57,0
2015-11-08,Casual,59837.06,5,0,5,0
2015-11-08,GenZ,60700.76,7,0,7,0
2015-11-08,Outdoor,828685.4,56,0,71,0
2015-11-08,Streetwear,3233983.2,79,0,82,0
2015-11-09,Casual,43268.439999999995,2,0,2,0
2015-11-09,GenZ,23530.33,6,0,6,0
2015-11-09,Outdoor,734647.56,51,0,70,0
2015-11-09,Streetwear,2608070.68,81,0,82,0
2015-11-10,Casual,125078.53,6,0,6,0
2015-11-10,GenZ,39913.159999999996,5,0,5,0
2015-11-10,Outdoor,517676.24,44,0,58,0
2015-11-10,Streetwear,2554736.73,63,0,63,0
2015-11-11,Casual,56089.159999999996,3,0,3,0
2015-11-11,GenZ,35985.56,3,0,3,0
2015-11-11,Outdoor,572283.95,53,0,67,0
2015-11-11,Streetwear,2264136.22,59,0,59,0
2015-11-12,Casual,88195.03,7,0,7,0
2015-11-12,GenZ,40159.82,4,0,4,0
2015-11-12,Outdoor,1005712.31,62,0,85,0
2015-11-12,Streetwear,2766665.6,69,0,69,0
2015-11-13,Casual,86886.17,4,0,4,0
2015-11-13,GenZ,29544.41,5,0,5,0
2015-11-13,Outdoor,689477.89,56,0,70,0
2015-11-13,Streetwear,2339018.28,72,0,72,0
2015-11-14,Casual,68446.63,4,0,4,0
2015-11-14,GenZ,61300.32,6,0,6,0
2015-11-14,Outdoor,891913.34,74,0,93,0
2015-11-14,Streetwear,3348092.4,82,0,83,0
2015-11-15,Casual,84653.28,4,0,4,0
2015-11-15,GenZ,43635.48,5,0,5,0
2015-11-15,Outdoor,1284583.39,88,0,121,0
2015-11-15,Streetwear,2884402.32,95,0,96,0
2015-11-16,Casual,21723.219999999998,3,0,3,0
2015-11-16,GenZ,11807.73,4,0,4,0
2015-11-16,Outdoor,860664.67,77,0,107,0
2015-11-16,Streetwear,3422043.01,79,0,79,0
2015-11-17,Casual,34573.11,2,0,2,0
2015-11-17,GenZ,45610.350000000006,3,0,3,0
2015-11-17,Outdoor,972783.02,68,0,89,0
2015-11-17,Streetwear,1982982.37,57,0,58,0
2015-11-18,Casual,48874.59,3,0,3,0
2015-11-18,GenZ,16825.12,4,0,4,0
2015-11-18,Outdoor,746049.57,63,0,93,0
2015-11-18,Streetwear,2397174.84,59,0,59,0
2015-11-19,Casual,29683.059999999998,3,0,3,0
2015-11-19,GenZ,42764.869999999995,2,0,2,0
2015-11-19,Outdoor,855084.99,83,0,111,0
2015-11-19,Streetwear,2007401.32,62,0,62,0
2015-11-20,Casual,34158.54,2,0,2,0
2015-11-20,GenZ,65644.95999999999,7,0,7,0
2015-11-20,Outdoor,923769.91,80,0,108,0
2015-11-20,Streetwear,2365925.35,77,0,80,0
2015-11-21,Casual,71774.20999999999,5,0,5,0
2015-11-21,GenZ,70902.57,6,0,6,0
2015-11-21,Outdoor,611423.09,58,0,75,0
2015-11-21,Streetwear,1537820.54,55,0,56,0
2015-11-22,Casual,72327.66,4,0,5,0
2015-11-22,GenZ,39299.65,4,0,4,0
2015-11-22,Outdoor,622212.96,61,0,77,0
2015-11-22,Streetwear,2336460.9,70,0,70,0
2015-11-23,Casual,37205.72,4,0,4,0
2015-11-23,GenZ,37511.83,4,0,4,0
2015-11-23,Outdoor,591026.71,61,0,76,0
2015-11-23,Streetwear,1664079.29,53,0,53,0
2015-11-24,Casual,34113.44,1,0,1,0
2015-11-24,GenZ,12907.9,3,0,3,0
2015-11-24,Outdoor,586489.44,61,0,85,0
2015-11-24,Streetwear,1360909.27,41,0,41,0
2015-11-25,Casual,23807.4,2,0,2,0
2015-11-25,GenZ,60228.83,6,0,6,0
2015-11-25,Outdoor,543089.5,67,0,84,0
2015-11-25,Streetwear,1367120.91,50,0,50,0
2015-11-26,Casual,77893.73000000001,4,0,4,0
2015-11-26,GenZ,14150.550000000001,3,0,3,0
2015-11-26,Outdoor,1075042.58,109,0,142,0
2015-11-26,Streetwear,2194856.06,72,0,72,0
2015-11-27,Casual,205892.09999999998,14,0,14,0
2015-11-27,GenZ,23040.03,4,0,4,0
2015-11-27,Outdoor,2145915.52,219,0,290,0
2015-11-27,Streetwear,2867378.15,101,0,102,0
2015-11-28,Casual,111111.69,8,0,8,0
2015-11-28,GenZ,46997.53999999999,5,0,5,0
2015-11-28,Outdoor,1846596.2,205,0,269,0
2015-11-28,Streetwear,3110273.97,109,0,113,0
2015-11-29,Casual,121418.67,8,0,8,0
2015-11-29,GenZ,31242.73,8,0,8,0
2015-11-29,Outdoor,2130102.33,214,0,286,0
2015-11-29,Streetwear,2735472.3,111,0,113,0
2015-11-30,Casual,110913.97,8,0,8,0
2015-11-30,GenZ,52023.28,6,0,6,0
2015-11-30,Outdoor,1368023.62,160,0,219,0
2015-11-30,Streetwear,2500536.77,91,0,92,0
2015-12-01,Casual,61677.59,3,0,3,0
2015-12-01,GenZ,98037.02,11,0,11,0
2015-12-01,Outdoor,1051955.2,116,0,153,0
2015-12-01,Streetwear,2009793.24,70,0,70,0
2015-12-02,Casual,10803.92,1,0,1,0
2015-12-02,GenZ,12335.699999999999,1,0,1,0
2015-12-02,Outdoor,159046.97,15,0,21,0
2015-12-02,Streetwear,771452.76,26,0,27,0
2015-12-03,Casual,53495.82000000001,3,0,3,0
2015-12-03,Outdoor,360370.19,39,0,50,0
2015-12-03,Streetwear,1438413.14,41,0,41,0
2015-12-04,GenZ,38466.81,6,0,6,0
2015-12-04,Outdoor,484553.58,52,0,65,0
2015-12-04,Streetwear,1553409.31,44,0,44,0
2015-12-05,GenZ,14563.65,2,0,2,0
2015-12-05,Outdoor,587957.8099999999,67,0,82,0
2015-12-05,Streetwear,1685324.84,49,0,50,0
2015-12-06,Casual,20359.64,1,0,1,0
2015-12-06,GenZ,57049.49,5,0,5,0
