date,total_orders,unique_buyers,Revenue,sessions,visitors,AOV
2016-05-12,401,399,10736290.28,32448,26326,26773.791221945135
2016-05-13,350,350,9817523.43,33242,25095,28050.066942857142
2016-05-14,275,273,7446413.22,32697,24039,27077.866254545454
2016-05-15,251,250,6413929.56,30664,21972,25553.504223107568
2016-05-16,298,296,7701732.93,30307,23701,25844.741375838927
2016-05-17,296,295,8631034.09,34353,25229,29158.8989527027
2016-05-18,328,323,8416389.92,30584,21640,25659.725365853657
2016-05-19,402,399,11212790.37,32056,25670,27892.513358208955
2016-05-20,366,365,10058131.11,26494,18959,27481.232540983605
2016-05-21,276,274,7447083.47,32181,24897,26982.186485507245
2016-05-22,282,280,7687940.04,27855,21321,27262.198723404257
2016-05-23,320,319,8645211.05,33895,25827,27016.284531250003
2016-05-24,279,277,8183351.87,33317,27062,29331.01028673835
2016-05-25,376,371,9916196.12,30559,22955,26372.862021276593
2016-05-26,461,459,12748857.56,29012,22400,27654.788633405642
2016-05-27,387,382,10645860.16,31654,22277,27508.682583979327
2016-05-28,297,297,7818417.53,30406,23858,26324.638148148148
2016-05-29,232,230,6277386.71,30163,23872,27057.701336206897
2016-05-30,614,605,15902645.06,30700,24332,25900.07338762215
2016-05-31,582,577,15273734.62,29707,22770,26243.530274914086
2016-06-01,559,556,15027967.48,30361,23705,26883.6627549195
2016-06-02,569,566,15450407.81,32911,23190,27153.61653778559
2016-06-03,561,558,14905219.23,32205,22850,26569.01823529412
2016-06-04,121,121,3543917.94,33568,26608,29288.578016528925
2016-06-05,179,178,5281645.29,36075,26306,29506.398268156423
2016-06-06,197,196,5164395.26,35520,28801,26215.204365482234
2016-06-07,223,222,6484605.21,31431,22311,29078.947130044842
2016-06-08,288,282,8622987.0,36825,28833,29940.927083333332
2016-06-09,237,237,6719422.7,31212,25556,28351.994514767932
2016-06-10,201,201,5856690.47,30303,21771,29137.763532338307
2016-06-11,208,207,5949391.29,36969,26563,28602.842740384614
2016-06-12,232,231,6087764.33,28697,20793,26240.36349137931
2016-06-13,245,243,6889883.95,34063,26928,28121.97530612245
2016-06-14,316,315,9141001.7,34397,24679,28927.22056962025
2016-06-15,350,346,9864183.86,33083,23250,28183.382457142856
2016-06-16,342,339,10058421.18,28041,21006,29410.588245614035
2016-06-17,199,198,5423957.08,35068,25926,27256.065728643218
2016-06-18,287,284,7882351.1,34886,27062,27464.637979094074
2016-06-19,262,259,7908073.31,38767,27509,30183.48591603053
2016-06-20,263,259,7266335.58,32245,23977,27628.652395437264
2016-06-21,336,332,8500049.69,30312,24040,25297.766934523806
2016-06-22,356,353,10283795.21,27007,19832,28887.065196629217
2016-06-23,351,348,9872888.2,33787,26228,28127.886609686608
2016-06-24,274,273,7881916.83,38202,29924,28766.119817518247
2016-06-25,257,256,6886227.09,36799,28971,26794.65793774319
2016-06-26,282,281,6698524.32,31541,23069,23753.632340425534
2016-06-27,319,314,6871506.56,33556,26721,21540.7729153605
2016-06-28,397,394,8247984.99,34476,27429,20775.780831234257
2016-06-29,632,625,13343751.12,32831,23468,21113.530253164554
2016-06-30,552,543,11824115.33,33061,25436,21420.498786231885
2016-07-01,466,464,10173764.85,27643,19559,21832.113412017166
2016-07-02,405,400,8800553.93,22725,16342,21729.762790123455
2016-07-03,291,288,6426683.62,26996,20540,22084.82343642612
2016-07-04,44,44,1386571.93,26647,21584,31512.99840909091
2016-07-05,89,89,2748779.52,24584,18565,30885.163146067414
2016-07-06,120,120,2703265.31,27547,20443,22527.210916666667
2016-07-07,179,179,4517288.27,23757,19475,25236.24731843575
2016-07-08,158,156,3773827.56,30223,22727,23884.984556962027
2016-07-09,175,175,4051086.89,28415,20298,23149.067942857142
2016-07-10,166,166,4008532.54,26627,18741,24147.786385542167
2016-07-11,188,188,4094198.38,23750,17184,21777.650957446807
2016-07-12,193,193,4373623.08,25090,19330,22661.259481865287
2016-07-13,197,197,3978100.94,25456,19617,20193.40578680203
2016-07-14,265,261,5834657.65,26102,21123,22017.57603773585
2016-07-15,255,253,5538171.41,24689,19531,21718.319254901962
2016-07-16,196,195,4146739.21,24381,18562,21156.832704081633
2016-07-17,190,189,4362617.65,23404,17521,22961.14552631579
2016-07-18,198,198,4037086.77,26498,19304,20389.32712121212
2016-07-19,222,222,4972014.76,24148,18248,22396.462882882883
2016-07-20,228,227,5743038.13,26407,18650,25188.763728070175
2016-07-21,278,275,6234589.1,26495,20970,22426.579496402876
2016-07-22,237,236,6429688.49,24845,18827,27129.48729957806
2016-07-23,184,184,5794840.19,25328,20611,31493.69668478261
2016-07-24,187,185,4992598.4,26287,18818,26698.387165775403
2016-07-25,225,223,6602810.86,26214,19627,29345.826044444446
2016-07-26,255,254,7851989.46,28240,21589,30792.115529411763
2016-07-27,291,289,7880563.86,27237,21103,27080.975463917526
2016-07-28,387,387,10561338.25,25533,18068,27290.279715762274
2016-07-29,330,329,9786083.49,28740,20665,29654.798454545456
2016-07-30,241,237,6346290.87,27670,21379,26333.15713692946
2016-07-31,396,391,11015269.56,29012,22088,27816.337272727273
2016-08-01,382,379,10793582.2,26556,20258,28255.450785340312
2016-08-02,328,325,9744357.22,29110,20880,29708.40615853659
2016-08-03,354,353,9904285.99,27129,21732,27978.209011299437
2016-08-04,329,327,9495153.07,29332,21908,28860.647629179333
2016-08-05,164,164,5608281.75,27384,20014,34196.83993902439
2016-08-06,101,101,3417126.9,28180,22272,33832.939603960396
2016-08-07,140,139,4427581.45,29434,22994,31625.581785714287
2016-08-08,157,156,4350104.4,34462,25228,27707.67133757962
2016-08-09,178,176,5367433.58,26386,19781,30154.121235955055
2016-08-10,216,216,6219835.93,33121,27111,28795.536712962963
2016-08-11,238,238,6515630.05,31742,24365,27376.596848739497
2016-08-12,214,213,6119372.31,27987,19679,28595.197710280372
2016-08-13,161,160,4911652.24,25016,17540,30507.156770186335
2016-08-14,138,138,4133214.74,27633,20341,29950.831449275363
2016-08-15,201,199,5605211.59,31092,23420,27886.624825870647
2016-08-16,209,207,5622571.31,29690,23156,26902.255071770334
2016-08-17,236,235,5481191.48,31419,22260,23225.387627118645
2016-08-18,323,323,9528740.46,24412,18601,29500.744458204335
2016-08-19,249,248,6546299.57,28446,20582,26290.359718875505
2016-08-20,197,195,5781551.94,27262,21783,29347.979390862947
2016-08-21,194,191,6521389.47,27254,22311,33615.409639175254
2016-08-22,173,173,5219998.72,28141,20906,30173.403005780347
2016-08-23,184,183,4815121.42,29012,22783,26169.138152173913
2016-08-24,241,239,6292751.73,28046,22781,26111.003029045645
2016-08-25,328,323,8794928.73,30846,23195,26813.80710365854
2016-08-26,215,214,5680360.34,32227,22624,26420.28065116279
2016-08-27,155,154,4561647.77,29576,23100,29429.985612903223
2016-08-28,567,558,15158669.18,30591,23449,26734.86627865961
2016-08-29,525,520,14043471.1,27102,21683,26749.46876190476
2016-08-30,498,494,13812380.3,27808,21416,27735.70341365462
2016-08-31,470,467,12534594.92,27343,21369,26669.350893617022
2016-09-01,476,471,12403544.62,21640,17149,26057.866848739493
2016-09-02,89,88,2363186.38,24806,19936,26552.65595505618
2016-09-03,93,92,2854708.14,19833,16155,30695.786451612905
2016-09-04,106,105,2911393.7,19186,14935,27465.978301886793
2016-09-05,145,144,4157930.98,25486,19924,28675.386068965516
2016-09-06,155,153,4457820.99,17889,12808,28760.13541935484
2016-09-07,101,100,2727504.52,23068,16975,27004.995247524752
2016-09-08,114,114,2950156.73,21760,16332,25878.567807017545
2016-09-09,150,149,4080455.52,20850,16841,27203.0368
2016-09-10,140,138,3383667.97,23004,16494,24169.05692857143
2016-09-11,200,198,4791697.67,20958,16065,23958.48835
2016-09-12,237,235,5675073.45,20790,14729,23945.45759493671
2016-09-13,213,213,5639925.61,19627,14282,26478.52399061033
2016-09-14,151,151,4385149.48,21671,15592,29040.725033112587
2016-09-15,139,139,3714513.35,21936,17311,26723.117625899282
2016-09-16,158,158,4018602.31,19725,14698,25434.191835443038
2016-09-17,172,171,4431680.09,21486,15561,25765.58191860465
2016-09-18,193,187,4942620.63,22263,15923,25609.433316062175
2016-09-19,211,210,5350877.2,19562,15211,25359.607582938388
2016-09-20,193,191,4950112.24,19759,15855,25648.24994818653
2016-09-21,173,171,4415854.52,20826,16905,25525.17063583815
2016-09-22,149,148,3570383.96,19679,15286,23962.30845637584
2016-09-23,152,152,4188287.62,19211,13838,27554.523815789475
2016-09-24,155,154,3669054.98,19661,16063,23671.322451612905
2016-09-25,216,215,5830714.93,19504,15832,26994.05060185185
2016-09-26,278,278,6888617.97,19551,14186,24779.20133093525
2016-09-27,342,339,8489123.16,20064,16348,24821.99754385965
2016-09-28,313,307,7567886.85,20824,15238,24178.552236421725
2016-09-29,227,221,5432931.71,18850,13877,23933.61986784141
2016-09-30,209,208,4909635.76,19952,16032,23491.08019138756
2016-10-01,179,177,4366699.03,15690,12077,24394.966648044694
2016-10-02,85,84,2596796.4,16303,12829,30550.54588235294
2016-10-03,89,89,2548741.44,16160,13151,28637.54426966292
2016-10-04,115,115,3461082.31,18099,14630,30096.36791304348
2016-10-05,105,105,3424882.78,17094,13193,32617.931238095236
2016-10-06,99,99,2895028.23,16480,12069,29242.709393939393
2016-10-07,106,106,3222934.99,18947,14466,30405.0470754717
2016-10-08,120,120,3101070.27,16749,13285,25842.25225
2016-10-09,106,106,3313712.48,13627,9848,31261.438490566037
2016-10-10,145,143,4264616.83,17553,12553,29411.15055172414
2016-10-11,144,144,4422185.53,15134,11420,30709.621736111112
2016-10-12,161,159,4541598.24,16384,12184,28208.684720496894
2016-10-13,107,106,3317032.06,16117,12753,31000.299626168224
2016-10-14,130,130,3511630.87,15800,11450,27012.545153846153
2016-10-15,126,125,3943248.97,16332,12994,31295.626746031747
2016-10-16,133,133,4376304.87,16728,12769,32904.54789473685
2016-10-17,131,129,3037287.93,16976,12404,23185.40404580153
2016-10-18,182,181,4508859.09,15801,11691,24773.951043956044
2016-10-19,141,141,4228189.57,16470,12951,29987.16007092199
2016-10-20,115,114,2846518.01,15730,12739,24752.330521739128
2016-10-21,133,132,3272036.28,18497,13104,24601.77654135338
2016-10-22,123,122,3948044.16,17596,14020,32097.920000000002
2016-10-23,122,122,3383059.2,15290,10820,27729.993442622952
2016-10-24,152,151,4380387.44,16565,12863,28818.338421052635
2016-10-25,168,166,4299274.8,17226,13670,25590.921428571426
2016-10-26,166,165,4706906.11,17265,13081,28354.856084337353
2016-10-27,154,151,4202633.76,16121,11701,27289.82961038961
2016-10-28,290,288,7095459.64,16013,12025,24467.10220689655
2016-10-29,264,260,7748034.04,16178,12385,29348.61378787879
2016-10-30,224,223,6231866.09,14980,10862,27820.830758928572
2016-10-31,233,232,6154479.92,14528,11617,26414.076909871244
2016-11-01,282,277,7719179.86,9921,6954,27372.978226950356
2016-11-02,61,61,2019573.39,13377,10448,33107.760491803274
2016-11-03,76,75,2167731.38,13217,10821,28522.78131578947
2016-11-04,103,102,2921457.72,15480,12205,28363.667184466023
2016-11-05,108,106,3331729.51,12693,10390,30849.34731481481
2016-11-06,114,114,3177194.93,14121,11290,27870.13096491228
2016-11-07,142,142,4013690.76,14412,10835,28265.427887323942
2016-11-08,112,109,2902668.64,15021,10948,25916.684285714287
2016-11-09,117,116,3088936.2,14051,10096,26401.164102564104
2016-11-10,117,115,3524443.54,12300,9590,30123.44905982906
2016-11-11,115,115,3242466.89,14481,10750,28195.364260869566
2016-11-12,151,148,4067309.35,13921,10552,26935.823509933776
2016-11-13,147,144,4108240.53,14357,11022,27947.21448979592
2016-11-14,210,207,5384564.17,15703,11310,25640.78176190476
2016-11-15,162,161,4067351.79,16722,13433,25107.109814814816
2016-11-16,119,119,2666254.64,14954,11372,22405.50117647059
2016-11-17,115,115,3253737.52,13839,10869,28293.369739130434
2016-11-18,134,133,2750384.49,14924,11640,20525.257388059705
2016-11-19,133,133,3049656.36,16193,12098,22929.747067669174
2016-11-20,119,118,2422645.76,13513,10080,20358.367731092436
2016-11-21,129,129,2849528.18,16673,12248,22089.36573643411
2016-11-22,125,124,2953802.19,13636,10775,23630.41752
2016-11-23,96,94,1781135.32,14106,10280,18553.492916666666
2016-11-24,92,90,1693041.1,15361,11156,18402.620652173915
2016-11-25,180,176,3314537.94,11287,9107,18414.099666666665
2016-11-26,177,176,3392192.14,12882,10027,19164.927344632768
2016-11-27,309,305,5299633.2,13309,9682,17150.91650485437
2016-11-28,286,284,5196318.58,12901,10483,18168.946083916086
2016-11-29,258,255,4921786.18,14112,10479,19076.690620155037
2016-11-30,211,207,3832887.02,14123,10842,18165.34132701422
2016-12-01,119,118,2358573.02,17034,12965,19819.941344537816
2016-12-02,41,41,907573.74,17041,12600,22135.94487804878
2016-12-03,70,70,1333890.05,16495,12690,19055.572142857145
2016-12-04,107,103,2237557.76,18203,13285,20911.754766355138
2016-12-05,105,104,1925286.27,14288,11009,18336.059714285715
2016-12-06,151,150,2605334.49,16069,11394,17253.870794701987
2016-12-07,131,131,2299467.49,16032,12887,17553.18694656489
2016-12-08,113,112,2075549.34,18023,13994,18367.693274336285
2016-12-09,129,127,2553283.93,17983,13716,19792.898682170544
2016-12-10,142,140,2913080.54,19218,14825,20514.651690140847
2016-12-11,156,155,2853330.5,16676,11969,18290.58012820513
2016-12-12,188,186,3248145.42,13350,9592,17277.369255319147
2016-12-13,221,217,3823629.31,15412,11215,17301.490090497737
2016-12-14,160,158,2792734.55,13095,9864,17454.590937499997
2016-12-15,149,147,2707101.38,16207,12614,18168.465637583893
2016-12-16,140,138,2646651.72,15939,11652,18904.655142857144
2016-12-17,185,180,3238132.58,14917,12185,17503.419351351353
2016-12-18,191,190,3271429.4,15169,11685,17127.902617801046
2016-12-19,248,240,4135316.35,18344,13487,16674.662701612902
2016-12-20,287,285,4293749.29,16681,12738,14960.798919860626
2016-12-21,255,251,4279775.59,15734,12849,16783.433686274508
2016-12-22,186,186,3117384.48,15796,11671,16760.131612903228
2016-12-23,138,134,2500798.47,15987,11280,18121.728043478262
2016-12-24,121,120,2034069.49,13567,10748,16810.49165289256
2016-12-25,221,220,3488378.94,16706,12156,15784.520090497737
2016-12-26,284,280,3839559.68,14146,10364,13519.57633802817
2016-12-27,368,364,5844260.6,16063,12885,15881.142934782607
2016-12-28,524,511,7554359.22,13341,9462,14416.71606870229
2016-12-29,479,472,7928143.58,15158,11598,16551.44797494781
2016-12-30,370,363,5840732.73,14375,11585,15785.764135135136
2016-12-31,293,288,4969730.15,17037,12745,16961.536348122867
2017-01-01,204,203,3998895.08,12622,10240,19602.4268627451
2017-01-02,57,57,1748553.87,11539,9413,30676.383684210527
2017-01-03,68,68,1891837.91,11507,8946,27821.145735294118
2017-01-04,36,36,847466.28,10925,8136,23540.73
2017-01-05,57,56,1464435.52,12054,9143,25691.851228070176
2017-01-06,79,78,2311449.24,13380,9430,29258.85113924051
2017-01-07,75,75,2148635.45,13715,10628,28648.47266666667
2017-01-08,105,104,2907768.3,12389,9146,27693.031428571427
2017-01-09,129,126,3437216.12,11802,8776,26645.086201550388
2017-01-10,111,109,3014515.71,12803,9158,27157.79918918919
2017-01-11,95,94,2227157.79,13414,9660,23443.766210526315
2017-01-12,92,92,2704158.21,12525,9985,29393.02402173913
2017-01-13,105,103,3136819.59,14039,11266,29874.472285714284
2017-01-14,75,75,2056300.58,14325,10550,27417.341066666668
2017-01-15,99,98,2415343.55,12653,9484,24397.409595959594
2017-01-16,133,131,3848368.92,13013,9791,28935.104661654135
2017-01-17,108,107,2829843.68,10949,8323,26202.2562962963
2017-01-18,84,83,2138817.82,12495,8815,25462.116904761904
2017-01-19,97,97,2663777.41,12554,10249,27461.622783505158
2017-01-20,92,92,2871845.05,11811,9397,31215.70706521739
2017-01-21,87,87,2790303.1,12422,9307,32072.44942528736
2017-01-22,91,90,2438538.62,12462,9257,26797.127692307695
2017-01-23,127,127,3466339.69,12834,10063,27294.013307086614
2017-01-24,115,115,2856042.21,13391,9706,24835.149652173914
2017-01-25,74,74,2345949.16,14150,10329,31702.015675675677
2017-01-26,102,101,3398297.86,12150,8685,33316.64568627451
2017-01-27,139,137,3893498.97,13150,9777,28010.783956834533
2017-01-28,204,203,5454445.79,13864,10045,26737.4793627451
2017-01-29,205,202,6530902.38,13325,10241,31858.060390243903
2017-01-30,211,209,5647441.37,14275,10425,26765.12497630332
2017-01-31,195,193,5786663.6,13101,10062,29675.197948717945
2017-02-01,136,134,3754242.39,20232,15351,27604.723455882355
2017-02-02,69,69,2084558.98,19312,14146,30210.999710144926
2017-02-03,70,70,2527455.7,20370,16455,36106.51
2017-02-04,84,84,2511052.37,18498,13014,29893.480595238096
2017-02-05,95,95,2436308.96,19918,14950,25645.35747368421
2017-02-06,108,108,2567404.94,16421,13077,23772.267962962964
2017-02-07,112,110,2738634.88,19113,14914,24452.097142857143
2017-02-08,80,79,1933130.03,18913,13297,24164.125375
2017-02-09,97,95,2516914.69,19358,14364,25947.57412371134
2017-02-10,90,90,2588464.94,20565,14652,28760.721555555556
2017-02-11,108,107,3014037.02,20397,15311,27907.750185185185
2017-02-12,132,132,3603536.48,19746,15695,27299.518787878787
2017-02-13,164,163,4440040.43,18134,13438,27073.41725609756
2017-02-14,130,128,3875527.43,20499,15808,29811.749461538464
2017-02-15,77,77,2042667.61,18861,14219,26528.15077922078
2017-02-16,114,114,3533527.8,21116,14886,30995.85789473684
2017-02-17,120,119,3023518.61,19370,14607,25195.988416666667
2017-02-18,119,119,3277433.63,16868,13003,27541.45907563025
2017-02-19,155,153,4520643.56,19576,14548,29165.442322580642
2017-02-20,210,205,5623470.83,20870,14625,26778.432523809523
2017-02-21,177,176,5243661.46,18854,13238,29625.205988700563
2017-02-22,154,153,4461426.24,17550,12520,28970.300259740263
2017-02-23,153,152,5005082.74,19901,15174,32712.959084967322
2017-02-24,188,187,5197080.94,18825,15336,27644.047553191493
2017-02-25,270,269,7193655.77,21844,17534,26643.169518518516
2017-02-26,248,246,6951383.99,19969,14510,28029.774153225808
2017-02-27,279,274,7418488.93,16986,13530,26589.56605734767
2017-02-28,237,235,5900508.14,18395,14684,24896.6588185654
2017-03-01,159,157,4138759.12,31339,25451,26029.931572327045
2017-03-02,42,42,1084768.59,26292,20817,25827.823571428573
2017-03-03,37,37,1291387.67,22532,17241,34902.369459459456
2017-03-04,49,49,1414852.54,26587,19627,28874.54163265306
